dataset,split,index,dialect_group,raw_dialect
arsas,test,1793,MSA,MSA
arsas,test,1794,MAGHREB,MAGHREB
arsas,test,1795,MAGHREB,MAGHREB
arsas,test,1796,MSA,MSA
arsas,test,1797,OTHER_MIXED,GLF
arsas,test,1798,MAGHREB,MAGHREB
arsas,test,1799,OTHER_MIXED,GLF
arsas,test,1800,EGY,EGY
arsas,test,1801,MSA,MSA
arsas,test,1802,MSA,MSA
arsas,test,1803,MAGHREB,MAGHREB
arsas,test,1804,MAGHREB,MAGHREB
arsas,test,1805,MAGHREB,MAGHREB
arsas,test,1806,MAGHREB,MAGHREB
arsas,test,1807,MSA,MSA
arsas,test,1808,EGY,EGY
arsas,test,1809,EGY,EGY
arsas,test,1810,MSA,MSA
arsas,test,1811,EGY,EGY
arsas,test,1812,MSA,MSA
arsas,test,1813,OTHER_MIXED,GLF
arsas,test,1814,OTHER_MIXED,GLF
arsas,test,1815,MAGHREB,MAGHREB
arsas,test,1816,EGY,EGY
arsas,test,1817,EGY,EGY
arsas,test,1818,OTHER_MIXED,LEV
arsas,test,1819,MAGHREB,MAGHREB
arsas,test,1820,MAGHREB,MAGHREB
arsas,test,1821,MAGHREB,MAGHREB
arsas,test,1822,OTHER_MIXED,LEV
arsas,test,1823,OTHER_MIXED,GLF
arsas,test,1824,EGY,EGY
arsas,test,1825,OTHER_MIXED,GLF
arsas,test,1826,OTHER_MIXED,GLF
arsas,test,1827,OTHER_MIXED,GLF
arsas,test,1828,MAGHREB,MAGHREB
arsas,test,1829,MAGHREB,MAGHREB
arsas,test,1830,MSA,MSA
arsas,test,1831,MSA,MSA
arsas,test,1832,MSA,MSA
arsas,test,1833,MSA,MSA
arsas,test,1834,OTHER_MIXED,GLF
arsas,test,1835,MAGHREB,MAGHREB
arsas,test,1836,EGY,EGY
arsas,test,1837,EGY,EGY
arsas,test,1838,MSA,MSA
arsas,test,1839,EGY,EGY
arsas,test,1840,OTHER_MIXED,LEV
arsas,test,1841,EGY,EGY
arsas,test,1842,OTHER_MIXED,GLF
arsas,test,1843,MAGHREB,MAGHREB
arsas,test,1844,OTHER_MIXED,GLF
arsas,test,1845,MSA,MSA
arsas,test,1846,OTHER_MIXED,GLF
arsas,test,1847,MSA,MSA
arsas,test,1848,EGY,EGY
arsas,test,1849,EGY,EGY
arsas,test,1850,EGY,EGY
arsas,test,1851,MAGHREB,MAGHREB
arsas,test,1852,OTHER_MIXED,GLF
arsas,test,1853,EGY,EGY
arsas,test,1854,OTHER_MIXED,GLF
arsas,test,1855,MSA,MSA
arsas,test,1856,OTHER_MIXED,LEV
arsas,test,1857,EGY,EGY
arsas,test,1858,MSA,MSA
arsas,test,1859,EGY,EGY
arsas,test,1860,EGY,EGY
arsas,test,1861,MAGHREB,MAGHREB
arsas,test,1862,OTHER_MIXED,LEV
arsas,test,1863,EGY,EGY
arsas,test,1864,EGY,EGY
arsas,test,1865,OTHER_MIXED,GLF
arsas,test,1866,MAGHREB,MAGHREB
arsas,test,1867,EGY,EGY
arsas,test,1868,MAGHREB,MAGHREB
arsas,test,1869,MSA,MSA
arsas,test,1870,EGY,EGY
arsas,test,1871,MAGHREB,MAGHREB
arsas,test,1872,MAGHREB,MAGHREB
arsas,test,1873,MSA,MSA
arsas,test,1874,MAGHREB,MAGHREB
arsas,test,1875,MSA,MSA
arsas,test,1876,MSA,MSA
arsas,test,1877,MAGHREB,MAGHREB
arsas,test,1878,EGY,EGY
arsas,test,1879,EGY,EGY
arsas,test,1880,EGY,EGY
arsas,test,1881,MAGHREB,MAGHREB
arsas,test,1882,MAGHREB,MAGHREB
arsas,test,1883,MAGHREB,MAGHREB
arsas,test,1884,MSA,MSA
arsas,test,1885,EGY,EGY
arsas,test,1886,OTHER_MIXED,GLF
arsas,test,1887,EGY,EGY
arsas,test,1888,MAGHREB,MAGHREB
arsas,test,1889,MAGHREB,MAGHREB
arsas,test,1890,EGY,EGY
arsas,test,1891,OTHER_MIXED,GLF
arsas,test,1892,MAGHREB,MAGHREB
arsas,test,1893,OTHER_MIXED,LEV
arsas,test,1894,MSA,MSA
arsas,test,1895,MSA,MSA
arsas,test,1896,MAGHREB,MAGHREB
arsas,test,1897,MSA,MSA
arsas,test,1898,OTHER_MIXED,LEV
arsas,test,1899,MAGHREB,MAGHREB
arsas,test,1900,MSA,MSA
arsas,test,1901,EGY,EGY
arsas,test,1902,MAGHREB,MAGHREB
arsas,test,1903,OTHER_MIXED,LEV
arsas,test,1904,OTHER_MIXED,GLF
arsas,test,1905,EGY,EGY
arsas,test,1906,MAGHREB,MAGHREB
arsas,test,1907,OTHER_MIXED,GLF
arsas,test,1908,EGY,EGY
arsas,test,1909,OTHER_MIXED,GLF
arsas,test,1910,MSA,MSA
arsas,test,1911,EGY,EGY
arsas,test,1912,EGY,EGY
arsas,test,1913,EGY,EGY
arsas,test,1914,OTHER_MIXED,GLF
arsas,test,1915,OTHER_MIXED,GLF
arsas,test,1916,OTHER_MIXED,GLF
arsas,test,1917,OTHER_MIXED,GLF
arsas,test,1918,EGY,EGY
arsas,test,1919,EGY,EGY
arsas,test,1920,MAGHREB,MAGHREB
arsas,test,1921,OTHER_MIXED,GLF
arsas,test,1922,MAGHREB,MAGHREB
arsas,test,1923,MSA,MSA
arsas,test,1924,EGY,EGY
arsas,test,1925,MSA,MSA
arsas,test,1926,EGY,EGY
arsas,test,1927,MSA,MSA
arsas,test,1928,EGY,EGY
arsas,test,1929,OTHER_MIXED,LEV
arsas,test,1930,MSA,MSA
arsas,test,1931,MAGHREB,MAGHREB
arsas,test,1932,OTHER_MIXED,GLF
arsas,test,1933,MSA,MSA
arsas,test,1934,MAGHREB,MAGHREB
arsas,test,1935,MSA,MSA
arsas,test,1936,EGY,EGY
arsas,test,1937,OTHER_MIXED,LEV
arsas,test,1938,MAGHREB,MAGHREB
arsas,test,1939,MAGHREB,MAGHREB
arsas,test,1940,EGY,EGY
arsas,test,1941,MSA,MSA
arsas,test,1942,EGY,EGY
arsas,test,1943,EGY,EGY
arsas,test,1944,OTHER_MIXED,GLF
arsas,test,1945,MSA,MSA
arsas,test,1946,MSA,MSA
arsas,test,1947,MSA,MSA
arsas,test,1948,OTHER_MIXED,GLF
arsas,test,1949,EGY,EGY
arsas,test,1950,MAGHREB,MAGHREB
arsas,test,1951,MSA,MSA
arsas,test,1952,MSA,MSA
arsas,test,1953,EGY,EGY
arsas,test,1954,OTHER_MIXED,GLF
arsas,test,1955,MAGHREB,MAGHREB
arsas,test,1956,EGY,EGY
arsas,test,1957,MSA,MSA
arsas,test,1958,MSA,MSA
arsas,test,1959,EGY,EGY
arsas,test,1960,MSA,MSA
arsas,test,1961,MSA,MSA
arsas,test,1962,OTHER_MIXED,GLF
arsas,test,1963,MSA,MSA
arsas,test,1964,OTHER_MIXED,GLF
arsas,test,1965,MAGHREB,MAGHREB
arsas,test,1966,OTHER_MIXED,GLF
arsas,test,1967,MAGHREB,MAGHREB
arsas,test,1968,MSA,MSA
arsas,test,1969,OTHER_MIXED,GLF
arsas,test,1970,EGY,EGY
arsas,test,1971,OTHER_MIXED,LEV
arsas,test,1972,MSA,MSA
arsas,test,1973,EGY,EGY
arsas,test,1974,MSA,MSA
arsas,test,1975,EGY,EGY
arsas,test,1976,MSA,MSA
arsas,test,1977,MAGHREB,MAGHREB
arsas,test,1978,MAGHREB,MAGHREB
arsas,test,1979,OTHER_MIXED,GLF
arsas,test,1980,MSA,MSA
arsas,test,1981,OTHER_MIXED,LEV
arsas,test,1982,MAGHREB,MAGHREB
arsas,test,1983,EGY,EGY
arsas,test,1984,OTHER_MIXED,GLF
arsas,test,1985,EGY,EGY
arsas,test,1986,EGY,EGY
arsas,test,1987,EGY,EGY
arsas,test,1988,MSA,MSA
arsas,test,1989,OTHER_MIXED,GLF
afrisenti_ary,test,0,MAGHREB,MAGHREB
afrisenti_ary,test,1,MAGHREB,MAGHREB
afrisenti_ary,test,2,MAGHREB,MAGHREB
afrisenti_ary,test,3,MAGHREB,MAGHREB
afrisenti_ary,test,4,MAGHREB,MAGHREB
afrisenti_ary,test,5,MSA,MSA
afrisenti_ary,test,6,MAGHREB,MAGHREB
afrisenti_ary,test,7,MAGHREB,MAGHREB
afrisenti_ary,test,8,EGY,EGY
afrisenti_ary,test,9,MAGHREB,MAGHREB
afrisenti_ary,test,10,MAGHREB,MAGHREB
afrisenti_ary,test,11,MAGHREB,MAGHREB
afrisenti_ary,test,12,MAGHREB,MAGHREB
afrisenti_ary,test,13,MAGHREB,MAGHREB
afrisenti_ary,test,14,MAGHREB,MAGHREB
afrisenti_ary,test,15,MAGHREB,MAGHREB
afrisenti_ary,test,16,MAGHREB,MAGHREB
afrisenti_ary,test,17,MAGHREB,MAGHREB
afrisenti_ary,test,18,MSA,MSA
afrisenti_ary,test,19,MAGHREB,MAGHREB
afrisenti_ary,test,20,MAGHREB,MAGHREB
afrisenti_ary,test,21,MAGHREB,MAGHREB
afrisenti_ary,test,22,MAGHREB,MAGHREB
afrisenti_ary,test,23,MAGHREB,MAGHREB
afrisenti_ary,test,24,MAGHREB,MAGHREB
afrisenti_ary,test,25,MAGHREB,MAGHREB
afrisenti_ary,test,26,MAGHREB,MAGHREB
afrisenti_ary,test,27,MAGHREB,MAGHREB
afrisenti_ary,test,28,MAGHREB,MAGHREB
afrisenti_ary,test,29,MAGHREB,MAGHREB
afrisenti_ary,test,30,MAGHREB,MAGHREB
afrisenti_ary,test,31,MAGHREB,MAGHREB
afrisenti_ary,test,32,MSA,MSA
afrisenti_ary,test,33,MAGHREB,MAGHREB
afrisenti_ary,test,34,MAGHREB,MAGHREB
afrisenti_ary,test,35,MAGHREB,MAGHREB
afrisenti_ary,test,36,MAGHREB,MAGHREB
afrisenti_ary,test,37,MAGHREB,MAGHREB
afrisenti_ary,test,38,MAGHREB,MAGHREB
afrisenti_ary,test,39,MAGHREB,MAGHREB
afrisenti_ary,test,40,MAGHREB,MAGHREB
afrisenti_ary,test,41,MAGHREB,MAGHREB
afrisenti_ary,test,42,MAGHREB,MAGHREB
afrisenti_ary,test,43,MSA,MSA
afrisenti_ary,test,44,MAGHREB,MAGHREB
afrisenti_ary,test,45,MAGHREB,MAGHREB
afrisenti_ary,test,46,MAGHREB,MAGHREB
afrisenti_ary,test,47,MAGHREB,MAGHREB
afrisenti_ary,test,48,MAGHREB,MAGHREB
afrisenti_ary,test,49,MSA,MSA
afrisenti_ary,test,50,MAGHREB,MAGHREB
afrisenti_ary,test,51,MAGHREB,MAGHREB
afrisenti_ary,test,52,MSA,MSA
afrisenti_ary,test,53,MAGHREB,MAGHREB
afrisenti_ary,test,54,MAGHREB,MAGHREB
afrisenti_ary,test,55,MAGHREB,MAGHREB
afrisenti_ary,test,56,MAGHREB,MAGHREB
afrisenti_ary,test,57,MAGHREB,MAGHREB
afrisenti_ary,test,58,MAGHREB,MAGHREB
afrisenti_ary,test,59,MAGHREB,MAGHREB
afrisenti_ary,test,60,MAGHREB,MAGHREB
afrisenti_ary,test,61,MAGHREB,MAGHREB
afrisenti_ary,test,62,MAGHREB,MAGHREB
afrisenti_ary,test,63,MAGHREB,MAGHREB
afrisenti_ary,test,64,MAGHREB,MAGHREB
afrisenti_ary,test,65,MSA,MSA
afrisenti_ary,test,66,MAGHREB,MAGHREB
afrisenti_ary,test,67,MAGHREB,MAGHREB
afrisenti_ary,test,68,MAGHREB,MAGHREB
afrisenti_ary,test,69,MAGHREB,MAGHREB
afrisenti_ary,test,70,MAGHREB,MAGHREB
afrisenti_ary,test,71,MAGHREB,MAGHREB
afrisenti_ary,test,72,MAGHREB,MAGHREB
afrisenti_ary,test,73,MAGHREB,MAGHREB
afrisenti_ary,test,74,MSA,MSA
afrisenti_ary,test,75,MAGHREB,MAGHREB
afrisenti_ary,test,76,MAGHREB,MAGHREB
afrisenti_ary,test,77,OTHER_MIXED,LEV
afrisenti_ary,test,78,MAGHREB,MAGHREB
afrisenti_ary,test,79,MAGHREB,MAGHREB
afrisenti_ary,test,80,MAGHREB,MAGHREB
afrisenti_ary,test,81,MAGHREB,MAGHREB
afrisenti_ary,test,82,MAGHREB,MAGHREB
afrisenti_ary,test,83,MAGHREB,MAGHREB
afrisenti_ary,test,84,MAGHREB,MAGHREB
afrisenti_ary,test,85,MAGHREB,MAGHREB
afrisenti_ary,test,86,MAGHREB,MAGHREB
afrisenti_ary,test,87,MAGHREB,MAGHREB
afrisenti_ary,test,88,MSA,MSA
afrisenti_ary,test,89,MAGHREB,MAGHREB
afrisenti_ary,test,90,MAGHREB,MAGHREB
afrisenti_ary,test,91,MAGHREB,MAGHREB
afrisenti_ary,test,92,MAGHREB,MAGHREB
afrisenti_ary,test,93,MSA,MSA
afrisenti_ary,test,94,MAGHREB,MAGHREB
afrisenti_ary,test,95,MAGHREB,MAGHREB
afrisenti_ary,test,96,MAGHREB,MAGHREB
afrisenti_ary,test,97,MAGHREB,MAGHREB
afrisenti_ary,test,98,MAGHREB,MAGHREB
afrisenti_ary,test,99,MAGHREB,MAGHREB
afrisenti_ary,test,100,MAGHREB,MAGHREB
afrisenti_ary,test,101,MAGHREB,MAGHREB
afrisenti_ary,test,102,MAGHREB,MAGHREB
afrisenti_ary,test,103,MAGHREB,MAGHREB
afrisenti_ary,test,104,MAGHREB,MAGHREB
afrisenti_ary,test,105,MAGHREB,MAGHREB
afrisenti_ary,test,106,MAGHREB,MAGHREB
afrisenti_ary,test,107,MAGHREB,MAGHREB
afrisenti_ary,test,108,MAGHREB,MAGHREB
afrisenti_ary,test,109,MAGHREB,MAGHREB
afrisenti_ary,test,110,MAGHREB,MAGHREB
afrisenti_ary,test,111,MAGHREB,MAGHREB
afrisenti_ary,test,112,MAGHREB,MAGHREB
afrisenti_ary,test,113,MAGHREB,MAGHREB
afrisenti_ary,test,114,MAGHREB,MAGHREB
afrisenti_ary,test,115,MAGHREB,MAGHREB
afrisenti_ary,test,116,MAGHREB,MAGHREB
afrisenti_ary,test,117,MAGHREB,MAGHREB
afrisenti_ary,test,118,MAGHREB,MAGHREB
afrisenti_ary,test,119,OTHER_MIXED,LEV
afrisenti_ary,test,120,MAGHREB,MAGHREB
afrisenti_ary,test,121,MAGHREB,MAGHREB
afrisenti_ary,test,122,MAGHREB,MAGHREB
afrisenti_ary,test,123,MAGHREB,MAGHREB
afrisenti_ary,test,124,MAGHREB,MAGHREB
afrisenti_ary,test,125,MAGHREB,MAGHREB
afrisenti_ary,test,126,MAGHREB,MAGHREB
afrisenti_ary,test,127,MAGHREB,MAGHREB
afrisenti_ary,test,128,MAGHREB,MAGHREB
afrisenti_ary,test,129,OTHER_MIXED,GLF
afrisenti_ary,test,130,MAGHREB,MAGHREB
afrisenti_ary,test,131,MAGHREB,MAGHREB
afrisenti_ary,test,132,MSA,MSA
afrisenti_ary,test,133,MAGHREB,MAGHREB
afrisenti_ary,test,134,MAGHREB,MAGHREB
afrisenti_ary,test,135,MAGHREB,MAGHREB
afrisenti_ary,test,136,MAGHREB,MAGHREB
afrisenti_ary,test,137,EGY,EGY
afrisenti_ary,test,138,MAGHREB,MAGHREB
afrisenti_ary,test,139,MAGHREB,MAGHREB
afrisenti_ary,test,140,MAGHREB,MAGHREB
afrisenti_ary,test,141,OTHER_MIXED,GLF
afrisenti_ary,test,142,MAGHREB,MAGHREB
afrisenti_ary,test,143,MSA,MSA
afrisenti_ary,test,144,MAGHREB,MAGHREB
afrisenti_ary,test,145,MAGHREB,MAGHREB
afrisenti_ary,test,146,MAGHREB,MAGHREB
afrisenti_ary,test,147,MAGHREB,MAGHREB
afrisenti_ary,test,148,MSA,MSA
afrisenti_ary,test,149,MAGHREB,MAGHREB
afrisenti_ary,test,150,MAGHREB,MAGHREB
afrisenti_ary,test,151,MAGHREB,MAGHREB
afrisenti_ary,test,152,MAGHREB,MAGHREB
afrisenti_ary,test,153,MAGHREB,MAGHREB
afrisenti_ary,test,154,MAGHREB,MAGHREB
afrisenti_ary,test,155,MAGHREB,MAGHREB
afrisenti_ary,test,156,MAGHREB,MAGHREB
afrisenti_ary,test,157,MAGHREB,MAGHREB
afrisenti_ary,test,158,MAGHREB,MAGHREB
afrisenti_ary,test,159,MAGHREB,MAGHREB
afrisenti_ary,test,160,MAGHREB,MAGHREB
afrisenti_ary,test,161,MAGHREB,MAGHREB
afrisenti_ary,test,162,MAGHREB,MAGHREB
afrisenti_ary,test,163,MAGHREB,MAGHREB
afrisenti_ary,test,164,MAGHREB,MAGHREB
afrisenti_ary,test,165,MAGHREB,MAGHREB
afrisenti_ary,test,166,MAGHREB,MAGHREB
afrisenti_ary,test,167,MAGHREB,MAGHREB
afrisenti_ary,test,168,MAGHREB,MAGHREB
afrisenti_ary,test,169,MAGHREB,MAGHREB
afrisenti_ary,test,170,EGY,EGY
afrisenti_ary,test,171,MAGHREB,MAGHREB
afrisenti_ary,test,172,MAGHREB,MAGHREB
afrisenti_ary,test,173,MAGHREB,MAGHREB
afrisenti_ary,test,174,MSA,MSA
afrisenti_ary,test,175,MAGHREB,MAGHREB
afrisenti_ary,test,176,MAGHREB,MAGHREB
afrisenti_ary,test,177,MAGHREB,MAGHREB
afrisenti_ary,test,178,MAGHREB,MAGHREB
afrisenti_ary,test,179,MAGHREB,MAGHREB
afrisenti_ary,test,180,MAGHREB,MAGHREB
afrisenti_ary,test,181,MAGHREB,MAGHREB
afrisenti_ary,test,182,MAGHREB,MAGHREB
afrisenti_ary,test,183,MAGHREB,MAGHREB
afrisenti_ary,test,184,MAGHREB,MAGHREB
afrisenti_ary,test,185,MAGHREB,MAGHREB
afrisenti_ary,test,186,MAGHREB,MAGHREB
afrisenti_ary,test,187,MAGHREB,MAGHREB
afrisenti_ary,test,188,MAGHREB,MAGHREB
afrisenti_ary,test,189,MAGHREB,MAGHREB
afrisenti_ary,test,190,MAGHREB,MAGHREB
afrisenti_ary,test,191,MSA,MSA
afrisenti_ary,test,192,MAGHREB,MAGHREB
afrisenti_ary,test,193,MAGHREB,MAGHREB
afrisenti_ary,test,194,OTHER_MIXED,LEV
afrisenti_ary,test,195,MAGHREB,MAGHREB
afrisenti_ary,test,196,MSA,MSA
afrisenti_ary,test,197,MAGHREB,MAGHREB
afrisenti_ary,test,198,MAGHREB,MAGHREB
afrisenti_ary,test,199,MAGHREB,MAGHREB
afrisenti_ary,test,200,MAGHREB,MAGHREB
afrisenti_ary,test,201,MAGHREB,MAGHREB
afrisenti_ary,test,202,MAGHREB,MAGHREB
afrisenti_ary,test,203,MAGHREB,MAGHREB
afrisenti_ary,test,204,MAGHREB,MAGHREB
afrisenti_ary,test,205,MAGHREB,MAGHREB
afrisenti_ary,test,206,OTHER_MIXED,GLF
afrisenti_ary,test,207,MAGHREB,MAGHREB
afrisenti_ary,test,208,MAGHREB,MAGHREB
afrisenti_ary,test,209,MAGHREB,MAGHREB
afrisenti_ary,test,210,MAGHREB,MAGHREB
afrisenti_ary,test,211,MAGHREB,MAGHREB
afrisenti_ary,test,212,MAGHREB,MAGHREB
afrisenti_ary,test,213,MAGHREB,MAGHREB
afrisenti_ary,test,214,MAGHREB,MAGHREB
afrisenti_ary,test,215,MAGHREB,MAGHREB
afrisenti_ary,test,216,MSA,MSA
afrisenti_ary,test,217,MAGHREB,MAGHREB
afrisenti_ary,test,218,MAGHREB,MAGHREB
afrisenti_ary,test,219,MAGHREB,MAGHREB
afrisenti_ary,test,220,MAGHREB,MAGHREB
afrisenti_ary,test,221,MAGHREB,MAGHREB
afrisenti_ary,test,222,MAGHREB,MAGHREB
afrisenti_ary,test,223,MAGHREB,MAGHREB
afrisenti_ary,test,224,MAGHREB,MAGHREB
afrisenti_ary,test,225,MAGHREB,MAGHREB
afrisenti_ary,test,226,MAGHREB,MAGHREB
afrisenti_ary,test,227,OTHER_MIXED,LEV
afrisenti_ary,test,228,MAGHREB,MAGHREB
afrisenti_ary,test,229,MAGHREB,MAGHREB
afrisenti_ary,test,230,MAGHREB,MAGHREB
afrisenti_ary,test,231,MAGHREB,MAGHREB
afrisenti_ary,test,232,MSA,MSA
afrisenti_ary,test,233,MAGHREB,MAGHREB
afrisenti_ary,test,234,MAGHREB,MAGHREB
afrisenti_ary,test,235,MAGHREB,MAGHREB
afrisenti_ary,test,236,MAGHREB,MAGHREB
afrisenti_ary,test,237,MAGHREB,MAGHREB
afrisenti_ary,test,238,MAGHREB,MAGHREB
afrisenti_ary,test,239,MSA,MSA
afrisenti_ary,test,240,MAGHREB,MAGHREB
afrisenti_ary,test,241,MAGHREB,MAGHREB
afrisenti_ary,test,242,MAGHREB,MAGHREB
afrisenti_ary,test,243,MAGHREB,MAGHREB
afrisenti_ary,test,244,MAGHREB,MAGHREB
afrisenti_ary,test,245,MAGHREB,MAGHREB
afrisenti_ary,test,246,MSA,MSA
afrisenti_ary,test,247,MAGHREB,MAGHREB
afrisenti_ary,test,248,MAGHREB,MAGHREB
afrisenti_ary,test,249,MAGHREB,MAGHREB
afrisenti_ary,test,250,MAGHREB,MAGHREB
afrisenti_ary,test,251,MSA,MSA
afrisenti_ary,test,252,MAGHREB,MAGHREB
afrisenti_ary,test,253,MAGHREB,MAGHREB
afrisenti_ary,test,254,MAGHREB,MAGHREB
afrisenti_ary,test,255,MSA,MSA
afrisenti_ary,test,256,MAGHREB,MAGHREB
afrisenti_ary,test,257,MAGHREB,MAGHREB
afrisenti_ary,test,258,MAGHREB,MAGHREB
afrisenti_ary,test,259,MAGHREB,MAGHREB
afrisenti_ary,test,260,MAGHREB,MAGHREB
afrisenti_ary,test,261,MAGHREB,MAGHREB
afrisenti_ary,test,262,MAGHREB,MAGHREB
afrisenti_ary,test,263,MAGHREB,MAGHREB
afrisenti_ary,test,264,MAGHREB,MAGHREB
afrisenti_ary,test,265,MAGHREB,MAGHREB
afrisenti_ary,test,266,MAGHREB,MAGHREB
afrisenti_ary,test,267,MAGHREB,MAGHREB
afrisenti_ary,test,268,MAGHREB,MAGHREB
afrisenti_ary,test,269,MAGHREB,MAGHREB
afrisenti_ary,test,270,MAGHREB,MAGHREB
afrisenti_ary,test,271,OTHER_MIXED,LEV
afrisenti_ary,test,272,MSA,MSA
afrisenti_ary,test,273,MAGHREB,MAGHREB
afrisenti_ary,test,274,MAGHREB,MAGHREB
afrisenti_ary,test,275,MAGHREB,MAGHREB
afrisenti_ary,test,276,MAGHREB,MAGHREB
afrisenti_ary,test,277,MAGHREB,MAGHREB
afrisenti_ary,test,278,MAGHREB,MAGHREB
afrisenti_ary,test,279,MAGHREB,MAGHREB
afrisenti_ary,test,280,MAGHREB,MAGHREB
afrisenti_ary,test,281,MAGHREB,MAGHREB
afrisenti_ary,test,282,MAGHREB,MAGHREB
afrisenti_ary,test,283,MAGHREB,MAGHREB
afrisenti_ary,test,284,MAGHREB,MAGHREB
afrisenti_ary,test,285,MAGHREB,MAGHREB
afrisenti_ary,test,286,MSA,MSA
afrisenti_ary,test,287,MAGHREB,MAGHREB
afrisenti_ary,test,288,EGY,EGY
afrisenti_ary,test,289,MAGHREB,MAGHREB
afrisenti_ary,test,290,MAGHREB,MAGHREB
afrisenti_ary,test,291,MSA,MSA
afrisenti_ary,test,292,MAGHREB,MAGHREB
afrisenti_ary,test,293,MAGHREB,MAGHREB
afrisenti_ary,test,294,MAGHREB,MAGHREB
afrisenti_ary,test,295,MSA,MSA
afrisenti_ary,test,296,OTHER_MIXED,LEV
afrisenti_ary,test,297,MAGHREB,MAGHREB
afrisenti_ary,test,298,OTHER_MIXED,GLF
afrisenti_ary,test,299,MAGHREB,MAGHREB
afrisenti_ary,test,300,MAGHREB,MAGHREB
afrisenti_ary,test,301,MAGHREB,MAGHREB
afrisenti_ary,test,302,MAGHREB,MAGHREB
afrisenti_ary,test,303,MAGHREB,MAGHREB
afrisenti_ary,test,304,MAGHREB,MAGHREB
afrisenti_ary,test,305,MAGHREB,MAGHREB
afrisenti_ary,test,306,MAGHREB,MAGHREB
afrisenti_ary,test,307,MAGHREB,MAGHREB
afrisenti_ary,test,308,MAGHREB,MAGHREB
afrisenti_ary,test,309,MAGHREB,MAGHREB
afrisenti_ary,test,310,MAGHREB,MAGHREB
afrisenti_ary,test,311,MAGHREB,MAGHREB
afrisenti_ary,test,312,MAGHREB,MAGHREB
afrisenti_ary,test,313,MAGHREB,MAGHREB
afrisenti_ary,test,314,MAGHREB,MAGHREB
afrisenti_ary,test,315,MAGHREB,MAGHREB
afrisenti_ary,test,316,MAGHREB,MAGHREB
afrisenti_ary,test,317,MAGHREB,MAGHREB
afrisenti_ary,test,318,MAGHREB,MAGHREB
afrisenti_ary,test,319,MAGHREB,MAGHREB
afrisenti_ary,test,320,MSA,MSA
afrisenti_ary,test,321,MAGHREB,MAGHREB
afrisenti_ary,test,322,MAGHREB,MAGHREB
afrisenti_ary,test,323,MAGHREB,MAGHREB
afrisenti_ary,test,324,MAGHREB,MAGHREB
afrisenti_ary,test,325,MAGHREB,MAGHREB
afrisenti_ary,test,326,MAGHREB,MAGHREB
afrisenti_ary,test,327,MAGHREB,MAGHREB
afrisenti_ary,test,328,MAGHREB,MAGHREB
afrisenti_ary,test,329,MAGHREB,MAGHREB
afrisenti_ary,test,330,OTHER_MIXED,LEV
afrisenti_ary,test,331,MAGHREB,MAGHREB
afrisenti_ary,test,332,MAGHREB,MAGHREB
afrisenti_ary,test,333,MAGHREB,MAGHREB
afrisenti_ary,test,334,MAGHREB,MAGHREB
afrisenti_ary,test,335,MAGHREB,MAGHREB
afrisenti_ary,test,336,MAGHREB,MAGHREB
afrisenti_ary,test,337,MAGHREB,MAGHREB
afrisenti_ary,test,338,MAGHREB,MAGHREB
afrisenti_ary,test,339,MAGHREB,MAGHREB
afrisenti_ary,test,340,OTHER_MIXED,LEV
afrisenti_ary,test,341,MAGHREB,MAGHREB
afrisenti_ary,test,342,MAGHREB,MAGHREB
afrisenti_ary,test,343,MAGHREB,MAGHREB
afrisenti_ary,test,344,MAGHREB,MAGHREB
afrisenti_ary,test,345,MAGHREB,MAGHREB
afrisenti_ary,test,346,MAGHREB,MAGHREB
afrisenti_ary,test,347,MAGHREB,MAGHREB
afrisenti_ary,test,348,MAGHREB,MAGHREB
afrisenti_ary,test,349,MAGHREB,MAGHREB
afrisenti_ary,test,350,MSA,MSA
afrisenti_ary,test,351,MAGHREB,MAGHREB
afrisenti_ary,test,352,MAGHREB,MAGHREB
afrisenti_ary,test,353,MSA,MSA
afrisenti_ary,test,354,MAGHREB,MAGHREB
afrisenti_ary,test,355,MAGHREB,MAGHREB
afrisenti_ary,test,356,MAGHREB,MAGHREB
afrisenti_ary,test,357,MAGHREB,MAGHREB
afrisenti_ary,test,358,MAGHREB,MAGHREB
afrisenti_ary,test,359,MAGHREB,MAGHREB
afrisenti_ary,test,360,MAGHREB,MAGHREB
afrisenti_ary,test,361,MAGHREB,MAGHREB
afrisenti_ary,test,362,MAGHREB,MAGHREB
afrisenti_ary,test,363,MAGHREB,MAGHREB
afrisenti_ary,test,364,MAGHREB,MAGHREB
afrisenti_ary,test,365,MAGHREB,MAGHREB
afrisenti_ary,test,366,MAGHREB,MAGHREB
afrisenti_ary,test,367,MAGHREB,MAGHREB
afrisenti_ary,test,368,MAGHREB,MAGHREB
afrisenti_ary,test,369,MAGHREB,MAGHREB
afrisenti_ary,test,370,MAGHREB,MAGHREB
afrisenti_ary,test,371,MAGHREB,MAGHREB
afrisenti_ary,test,372,MAGHREB,MAGHREB
afrisenti_ary,test,373,MAGHREB,MAGHREB
afrisenti_ary,test,374,MAGHREB,MAGHREB
afrisenti_ary,test,375,MAGHREB,MAGHREB
afrisenti_ary,test,376,MAGHREB,MAGHREB
afrisenti_ary,test,377,MAGHREB,MAGHREB
afrisenti_ary,test,378,MSA,MSA
afrisenti_ary,test,379,OTHER_MIXED,LEV
